CENTRALE;CODE_SOCIETE;LIBELLE_SOCIETE;CODE_CLIENT_BCP;POLE_AFFILIANT;FOURNISSEUR;NOM_FOURNISSEUR;REGROUPEMENT;CA_DECLARE_FRN;CA_FRN_CRF;TOTAL_CA_DECLARE_FRN;TOTAL_ENCAISSE;MTT_A_REVERSER_DIFF;MTT_A_REV_DIFF_HORS_SYN;MTT_A_REVERSER_BCP;ECART_MTT_A_REVERSER;MTT_PREVISION_AVEC_SYNERGIE;MTT_PREVISION_HORS_SYNERGIE;Cdfop;Norca;Cient;Cdprolog;Lbetblba;Activite;Code_Ent_BCP;Libelle_entrepot;SOURCES;Carpr;Mteca;_Ca_Bn;_Ristourne_Prolog;Ecart_CA;%CA;Ecart_Ristourne;%Ristourne;DATE
CAP;144;C.S.F.              ;21337;ENT GR;8835;HENKEL              ;15;0;2239,11;0;5905126,76;0;0;0;0;948,04;880,87;8835;15;791;791;BREBIERES -HSPC MSES;EPI;21337;BREBIER FS;NR;2151,96;0;2151,96;911,139864;-87,15;-0,038921714;-36,900136;-0,038922552;30/09/2022
CAP;144;C.S.F.              ;21337;ENT GR;8835;HENKEL              ;20;0;2055,36;0;3427563,23;0;0;0;0;849,48;787,82;8835;20;791;791;BREBIERES -HSPC MSES;EPI;21337;BREBIER FS;NR;1975,34;0;1975,34;816,408022;-80,02;-0,038932352;-33,071978;-0,038932027;30/09/2022
CAP;144;C.S.F.              ;21337;ENT GR;8835;HENKEL              ;21;0;2102,07;0;1198061,76;0;0;0;0;864,37;738,25;8835;21;791;791;BREBIERES -HSPC MSES;EPI;21337;BREBIER FS;NR;2020,25;0;2020,25;830,7268;-81,82;-0,038923537;-33,6432;-0,038922221;30/09/2022
CAP;144;C.S.F.              ;21337;ENT GR;8835;HENKEL              ;22;0;769939,66;526551,46;11253747,04;0;0;0;0;321526,8;279180,11;8835;22;791;791;BREBIERES -HSPC MSES;EPI;21337;BREBIER FS;NR;768502,95;5971,31;762531,64;318433,2129;-7408,02;-0,009621559;-3093,587136;-0,009621553;30/09/2022
CAP;144;C.S.F.              ;21337;ENT GR;8835;HENKEL              ;27;0;1138,08;0;1079687,43;0;0;0;0;481,98;408;8835;27;791;791;BREBIERES -HSPC MSES;EPI;21337;BREBIER FS;NR;1093,78;0;1093,78;463,21583;-44,3;-0,038925207;-18,76417;-0,038931429;30/09/2022
CAP;144;C.S.F.              ;21337;ENT GR;8835;HENKEL              ;39;0;82517,8;0;898331;0;0;0;0;23104,98;23104,98;8835;39;791;791;BREBIERES -HSPC MSES;EPI;21337;BREBIER FS;NR;81479,43;444,24;81035,19;22689,8532;-1482,61;-0,017967154;-415,1268;-0,017966984;30/09/2022
CAP;144;C.S.F.              ;21337;ENT GR;9164;SOURCES WATTWILLER  ;2;0;33722,13;0;268647,93;0;0;0;0;2976,28;1964,61;9164;2;791;791;BREBIERES -HSPC MSES;EPI;21337;BREBIER FS;NR;33724,07;0;33724,07;2976,429408;1,94;5,75E-05;0,149408;5,02E-05;30/09/2022
CAP;144;C.S.F.              ;21337;ENT GR;9292;OLGA                ;1;0;8181,8;0;5395735,55;0;0;0;0;2413,63;2004,53;9292;1;791;791;BREBIERES -HSPC MSES;EPI;21337;BREBIER FS;NR;8113,39;6,11;8107,28;2391,6476;-74,52;-0,00910802;-21,9824;-0,00910761;30/09/2022
CAP;144;C.S.F.              ;21337;ENT GR;9892;ALTHO               ;18;0;733392,06;0;4848573,2;0;0;0;0;269861,08;214856,68;9892;18;791;791;BREBIERES -HSPC MSES;EPI;21337;BREBIER FS;NR;714621,8;-1201,03;715822,83;263390,4407;-17569,23;-0,023956122;-6470,639335;-0,023977668;30/09/2022
CAP;144;C.S.F.              ;21337;ENT GR;10171;RAYNAL ET ROQUELAURE;12;0;105805,54;164813,18;2261346,43;0;0;0;0;29164,56;20700,12;10171;12;791;791;BREBIERES -HSPC MSES;EPI;21337;BREBIER FS;NR;104979,64;20,22;104959,42;28928,7129;-846,12;-0,007996935;-235,847101;-0,00808677;30/09/2022
CAP;144;C.S.F.              ;21337;ENT GR;10171;RAYNAL ET ROQUELAURE;19;0;284408,24;87925,74;533519,29;0;0;0;0;55151,07;34433,4;10171;19;791;791;BREBIERES -HSPC MSES;EPI;21337;BREBIER FS;NR;281995,16;-2876,23;284871,39;55240,97036;463,15;0,001628469;89,900359;0,001630075;30/09/2022
CAP;144;C.S.F.              ;21337;ENT GR;10744;SACLA               ;1;0;112004,94;0;547165,51;0;0;0;0;27414,07;21813,81;10744;1;791;791;BREBIERES -HSPC MSES;EPI;21337;BREBIER FS;NR;112087,41;-234,09;112321,5;27497,49564;316,56;0,002826304;83,42564;0,003043169;30/09/2022
CAP;144;C.S.F.              ;21337;ENT GR;10940;DISTRINAT           ;2;0;1063,46;0;1257496,99;0;0;0;0;168,03;114,86;10940;2;791;791;BREBIERES -HSPC MSES;EPI;21337;BREBIER FS;NR;1063,45;0;1063,45;168,0251;-0,01;-9,40E-06;-0,0049;-2,92E-05;30/09/2022
CAP;144;C.S.F.              ;21337;ENT GR;10981;MAISON DU WHISKY    ;1;0;25300,53;0;429406,18;0;0;0;0;2298,93;2172,43;10981;1;791;791;BREBIERES -HSPC MSES;EPI;21337;BREBIER FS;NR;25299,91;0;25299,91;2298,870562;-0,62;-2,45E-05;-0,059438;-2,59E-05;30/09/2022
CAP;144;C.S.F.              ;21337;ENT GR;11548;HIPP FRANCE         ;2;0;242626,42;0;1413982,59;0;0;0;0;54545,21;44840,16;11548;2;791;791;BREBIERES -HSPC MSES;EPI;21337;BREBIER FS;NR;241970,02;-390,42;242360,44;54486,08382;-265,98;-0,001096253;-59,12618;-0,001083985;30/09/2022
CAP;144;C.S.F.              ;21337;ENT GR;12125;DANONE EAUX FRANCE  ;41;0;1924625,76;0;40573728,26;0;0;0;0;699891,05;625792,96;12125;41;791;791;BREBIERES -HSPC MSES;EPI;21337;BREBIER FS;NR;1921417,06;-328,24;1921745,3;698836,0694;-2880,46;-0,001496634;-1054,980558;-0,00150735;30/09/2022
CAP;144;C.S.F.              ;21337;ENT GR;12791;SODILAC             ;1;0;67402,05;0;208003,08;0;0;0;0;11961,96;7671,52;12791;1;791;791;BREBIERES -HSPC MSES;EPI;21337;BREBIER FS;NR;67156,49;0;67156,49;11919,05454;-245,56;-0,003643213;-42,905462;-0,003586825;30/09/2022
CAP;144;C.S.F.              ;21337;ENT GR;13040;ESSITY FRANCE       ;22;0;1156035,57;429812,35;10992309,26;0;0;0;0;415941,6;369700,18;13040;22;791;791;BREBIERES -HSPC MSES;EPI;21337;BREBIER FS;NR;1162814,38;7116,87;1155697,51;415819,9641;-338,06;-0,00029243;-121,635902;-0,000292435;30/09/2022
CAP;144;C.S.F.              ;21337;ENT GR;13040;ESSITY FRANCE       ;30;0;725750,83;387544,75;11234412,07;0;0;0;0;336279,15;299991,62;13040;30;791;791;BREBIERES -HSPC MSES;EPI;21337;BREBIER FS;NR;724645,97;5217,6;719428,37;333349,4801;-6322,46;-0,008711612;-2929,669941;-0,008712018;30/09/2022
CAP;144;C.S.F.              ;21337;ENT GR;13040;ESSITY FRANCE       ;31;0;2374798,19;1438355,4;35253557,96;0;0;0;0;1100956,45;982216,54;13040;31;791;791;BREBIERES -HSPC MSES;EPI;21337;BREBIER FS;NR;2370214,16;2147,21;2368066,95;1097835,838;-6731,24;-0,002834447;-3120,61198;-0,002834455;30/09/2022
CAP;144;C.S.F.              ;21337;ENT GR;13040;ESSITY FRANCE       ;36;0;231365,61;98644,57;2898437,8;0;0;0;0;84633,55;69854,92;13040;36;791;791;BREBIERES -HSPC MSES;EPI;21337;BREBIER FS;NR;232658,52;2460,08;230198,44;84206,58935;-1167,17;-0,0050447;-426,960648;-0,005044816;30/09/2022
CAP;144;C.S.F.              ;21337;ENT GR;13040;ESSITY FRANCE       ;39;0;173381,39;89492,73;1620724,7;0;0;0;0;77900,25;69231,19;13040;39;791;791;BREBIERES -HSPC MSES;EPI;21337;BREBIER FS;NR;178420,57;4317,25;174103,32;78224,62168;721,93;0,004163826;324,371676;0,004163936;30/09/2022
CAP;144;C.S.F.              ;21337;ENT GR;13040;ESSITY FRANCE       ;41;0;90224,46;0;1418910,93;0;0;0;0;22915,2;19306,23;13040;41;791;791;BREBIERES -HSPC MSES;EPI;21337;BREBIER FS;NR;90769,33;132,74;90636,59;23019,88113;412,13;0,00456783;104,6811282;0,004568196;30/09/2022
CAP;144;C.S.F.              ;21337;ENT GR;13062;BIGOUD (EURL CIDRES);6;0;8778,84;0;180068,86;0;0;0;0;3628,08;3364,72;13062;6;791;791;BREBIERES -HSPC MSES;EPI;21337;BREBIER FS;NR;8746,41;0;8746,41;3614,694636;-32,43;-0,00369411;-13,385364;-0,00368938;30/09/2022
CAP;144;C.S.F.              ;21337;ENT GR;13148;JACQUET BROSSARD    ;15;0;731435,47;540946,55;5965575,14;0;0;0;0;223159,93;171959,45;13148;15;791;791;BREBIERES -HSPC MSES;EPI;21337;BREBIER FS;NR;724151,39;2264,66;721886,73;220285,9026;-9548,74;-0,013054795;-2874,027388;-0,012878779;30/09/2022
CAP;144;C.S.F.              ;21337;ENT GR;13333;SABAROT WASSNER     ;9;0;34231,46;0;361626,24;0;0;0;0;10711,02;9033,68;13333;9;791;791;BREBIERES -HSPC MSES;EPI;21337;BREBIER FS;NR;34295,04;212,44;34082,6;10664,44554;-148,86;-0,004348631;-46,57446;-0,004348275;30/09/2022
CAP;144;C.S.F.              ;21337;ENT GR;13642;DIPA                ;1;0;45875,05;0;580407,32;0;0;0;0;9004,91;6306,73;13642;1;791;791;BREBIERES -HSPC MSES;EPI;21337;BREBIER FS;NR;45697,4;0;45697,4;8971,19365;-177,65;-0,003872475;-33,71635;-0,003744218;30/09/2022
CAP;144;C.S.F.              ;21337;ENT GR;13891;BLEDINA             ;15;0;2273223,55;268184,54;12856651,34;0;0;0;0;669388,88;646656,64;13891;15;791;791;BREBIERES -HSPC MSES;EPI;21337;BREBIER FS;NR;2265727,65;1418,25;2264309,4;666735,3807;-8914,15;-0,00392137;-2653,499318;-0,003964062;30/09/2022
CAP;144;C.S.F.              ;21337;ENT GR;13891;BLEDINA             ;17;0;1247600,34;106639,78;3021405,5;0;0;0;0;147158,01;140920;13891;17;791;791;BREBIERES -HSPC MSES;EPI;21337;BREBIER FS;NR;1241146,58;-1053,37;1242199,95;146506,9867;-5400,39;-0,004328622;-651,023325;-0,004423975;30/09/2022
CAP;144;C.S.F.              ;21337;ENT GR;13891;BLEDINA             ;18;0;212266,62;103201,91;273487,71;0;0;0;0;11575,63;7330,31;13891;18;791;791;BREBIERES -HSPC MSES;EPI;21337;BREBIER FS;NR;210239,76;771,28;209468,48;11413,70125;-2798,14;-0,013182195;-161,928748;-0,013988763;30/09/2022
CAP;144;C.S.F.              ;21337;ENT GR;13966;GEYER FRERES        ;1;0;95600,7;0;1229023,83;0;0;0;0;29148,66;25324,63;13966;1;791;791;BREBIERES -HSPC MSES;EPI;21337;BREBIER FS;NR;93960,49;-554,62;94515,11;28817,65704;-1085,59;-0,011355461;-331,002961;-0,011355684;30/09/2022
CAP;144;C.S.F.              ;21337;ENT GR;14053;ROCHEFONTAINE       ;3;0;106082,79;0;727135,64;0;0;0;0;31506,59;28005,86;14053;3;791;791;BREBIERES -HSPC MSES;EPI;21337;BREBIER FS;NR;104145,2;85,39;104059,81;30905,76357;-2022,98;-0,019069823;-600,82643;-0,019069865;30/09/2022
CAP;144;C.S.F.              ;21337;ENT GR;14475;PASQUIER GIE        ;12;0;174121,68;91245,84;1556592,89;0;0;0;0;42151,25;31703,96;14475;12;791;791;BREBIERES -HSPC MSES;EPI;21337;BREBIER FS;NR;174483,41;-754,77;175238,18;42420,04729;1116,5;0,006412183;268,797293;0,006376971;30/09/2022
CAP;144;C.S.F.              ;21337;ENT GR;15892;SEGAFREDO ZANETTI   ;2;0;378012,08;236617,03;2869361,23;0;0;0;0;111986,18;87795,31;15892;2;791;791;BREBIERES -HSPC MSES;EPI;21337;BREBIER FS;NR;375370,27;3511,25;371859,02;110150,8963;-6153,06;-0,016277416;-1835,283688;-0,016388484;30/09/2022
CAP;144;C.S.F.              ;21337;ENT GR;16443;ALPINA SAVOIE       ;3;0;87007,92;0;477288;0;0;0;0;17671,31;10797,67;16443;3;791;791;BREBIERES -HSPC MSES;EPI;21337;BREBIER FS;NR;83040,03;-6048,85;89088,88;18093,95153;2080,96;0,023916903;422,641528;0,023916819;30/09/2022
CAP;144;C.S.F.              ;21337;ENT GR;16443;ALPINA SAVOIE       ;43;0;35973,67;0;128970;0;0;0;0;10310,06;8151,63;16443;43;791;791;BREBIERES -HSPC MSES;EPI;21337;BREBIER FS;NR;34860,41;33,38;34827,03;9981,426798;-1146,64;-0,031874424;-328,633202;-0,031875004;30/09/2022
CAP;144;C.S.F.              ;21337;ENT GR;17949;CEREAL PARTNERS     ;1;0;885533,89;912380,32;8744038,63;0;0;0;0;281195,39;274338,41;17949;1;791;791;BREBIERES -HSPC MSES;EPI;21337;BREBIER FS;NR;881464,38;-1180,39;882644,77;280271,5259;-2889,12;-0,003262574;-923,864054;-0,003285488;30/09/2022
CAP;144;C.S.F.              ;21337;ENT GR;18059;NATURENVIE          ;6;0;9721,97;0;7692711,74;0;0;0;0;3482,26;3093,38;18059;6;791;791;BREBIERES -HSPC MSES;EPI;21337;BREBIER FS;NR;9707,68;-15,2;9722,88;3482,583162;0,91;9,36E-05;0,323162;9,28E-05;30/09/2022
CAP;144;C.S.F.              ;21337;ENT GR;18251;HARRIS              ;1;0;161718,2;0;213338;0;0;0;0;31971,7;22268,61;18251;1;791;791;BREBIERES -HSPC MSES;EPI;21337;BREBIER FS;NR;160824,34;-198,47;161022,81;31834,20954;-695,39;-0,004300011;-137,490463;-0,00430038;30/09/2022
CAP;144;C.S.F.              ;21337;ENT GR;18268;MERISANT FRANCE     ;1;0;298033,18;0;1998822,48;0;0;0;0;82270,81;64388,83;18268;1;791;791;BREBIERES -HSPC MSES;EPI;21337;BREBIER FS;NR;297150,15;376,15;296774;81922,27592;-1259,18;-0,004224966;-348,53408;-0,004236425;30/09/2022
CAP;144;C.S.F.              ;21337;ENT GR;18763;FETE LATINE         ;4;0;3528,98;0;0;0;0;0;0;585,81;409,36;18763;4;791;791;BREBIERES -HSPC MSES;EPI;21337;BREBIER FS;NR;3528,99;0;3528,99;585,81234;0,01;2,83E-06;0,00234;3,99E-06;30/09/2022
CAP;144;C.S.F.              ;21337;ENT GR;18866;JACQUET PANIFICATION;8;0;7767,68;9179,18;70979,38;0;0;0;0;1649,27;1228,27;18866;8;791;791;BREBIERES -HSPC MSES;EPI;21337;BREBIER FS;NR;7660,36;0;7660,36;1626,508378;-107,32;-0,013816223;-22,761622;-0,013801028;30/09/2022
CAP;144;C.S.F.              ;21337;ENT GR;19020;CRISTALCO           ;8;0;169437,43;278372,02;477662;0;0;0;0;17790,92;8463,57;19020;8;791;791;BREBIERES -HSPC MSES;EPI;21337;BREBIER FS;NR;169404,23;187,49;169216,74;17767,7577;-220,69;-0,001302487;-23,1623;-0,001301917;30/09/2022
CAP;144;C.S.F.              ;21337;ENT GR;19127;ROUTIN              ;45;0;45213,43;0;70826,68;0;0;0;0;1989,39;1989,39;19127;45;791;791;BREBIERES -HSPC MSES;EPI;21337;BREBIER FS;NR;45215,57;0;45215,57;1989,48508;2,14;4,73E-05;0,09508;4,78E-05;30/09/2022
CAP;144;C.S.F.              ;21337;ENT GR;19583;COLGATE PALMOLIVE   ;6;0;65549,75;0;8411526,83;0;0;0;0;22577,29;20053,61;19583;6;791;791;BREBIERES -HSPC MSES;EPI;21337;BREBIER FS;NR;65433,04;-123,71;65556,75;22579,6948;7;0,000106789;2,404795;0,000106514;30/09/2022
CAP;144;C.S.F.              ;21337;ENT GR;19583;COLGATE PALMOLIVE   ;13;0;751807,84;0;8655515,94;0;0;0;0;248086,32;236809,2;19583;13;791;791;BREBIERES -HSPC MSES;EPI;21337;BREBIER FS;NR;748875,92;374,04;748501,88;246992,9;-3305,96;-0,004397347;-1093,419968;-0,004407417;30/09/2022
CAP;144;C.S.F.              ;21337;ENT GR;19583;COLGATE PALMOLIVE   ;19;0;6952,06;0;8993855,57;0;0;0;0;2976,88;2490,22;19583;19;791;791;BREBIERES -HSPC MSES;EPI;21337;BREBIER FS;NR;6929,19;0;6929,19;2967,079158;-22,87;-0,003289672;-9,800842;-0,00329232;30/09/2022
CAP;144;C.S.F.              ;21337;ENT GR;19583;COLGATE PALMOLIVE   ;23;0;1221653,36;0;11256063,05;0;0;0;0;417970,98;372769,8;19583;23;791;791;BREBIERES -HSPC MSES;EPI;21337;BREBIER FS;NR;1216552,51;62,22;1216490,29;416193,7229;-5163,07;-0,004226297;-1777,257096;-0,004252106;30/09/2022
CAP;144;C.S.F.              ;21337;ENT GR;19737;RECKITT-BENCKISER   ;5;0;3806,25;113235,85;5194315,72;0;0;0;0;1431,15;1393,09;19737;5;791;791;BREBIERES -HSPC MSES;EPI;21337;BREBIER FS;NR;3582,63;23,24;3559,39;1338,33064;-246,86;-0,064856486;-92,81936;-0,064856486;30/09/2022
CAP;144;C.S.F.              ;21337;ENT GR;19737;RECKITT-BENCKISER   ;14;0;2743,44;85024,9;3467735,84;0;0;0;0;1159,92;1022,75;19737;14;791;791;BREBIERES -HSPC MSES;EPI;21337;BREBIER FS;NR;2759,62;0;2759,62;1166,767336;16,18;0,005897705;6,847336;0,005903283;30/09/2022
CAP;144;C.S.F.              ;21337;ENT GR;19966;LINDT               ;1;0;3595,71;2069155,9;14085820,04;0;0;0;0;972,64;803,64;19966;1;791;791;BREBIERES -HSPC MSES;EPI;21337;BREBIER FS;NR;3745,49;108,18;3637,31;983,892355;41,6;0,011569342;11,252355;0,01156888;30/09/2022
CAP;144;C.S.F.              ;21337;ENT GR;19988;NOVAMEX             ;29;0;387047,31;0;4127018,44;0;0;0;0;146075,62;118982,31;19988;29;791;791;BREBIERES -HSPC MSES;EPI;21337;BREBIER FS;NR;385061,13;10,95;385050,18;145312,2308;-1997,13;-0,005159912;-763,389217;-0,005225986;30/09/2022
CAP;144;C.S.F.              ;21337;ENT GR;20021;MARS FRANCE         ;1;0;923248,73;2494967,53;9298976,61;0;0;0;0;178630,04;174905,73;20021;1;791;791;BREBIERES -HSPC MSES;EPI;21337;BREBIER FS;NR;921197,87;1844,42;919353,45;177870,066;-3895,28;-0,004219101;-759,973966;-0,004254458;30/09/2022
CAP;144;C.S.F.              ;21337;ENT GR;20021;MARS FRANCE         ;4;0;2860525,52;1268755,77;10174633,94;0;0;0;0;546816,11;432395,1;20021;4;791;791;BREBIERES -HSPC MSES;EPI;21337;BREBIER FS;NR;2856933,44;9735,54;2847197,9;544259,8329;-13327,62;-0,004659151;-2556,277066;-0,004674839;30/09/2022
CAP;144;C.S.F.              ;21337;ENT GR;20021;MARS FRANCE         ;5;0;639627,3;284956,26;1836893,91;0;0;0;0;105234,16;100117,14;20021;5;791;791;BREBIERES -HSPC MSES;EPI;21337;BREBIER FS;NR;637774,15;-1684,73;639458,88;105215,1651;-168,42;-0,00026331;-18,994868;-0,000180501;30/09/2022
CAP;144;C.S.F.              ;21337;ENT GR;20021;MARS FRANCE         ;7;0;71195,43;373705,58;2201324,47;0;0;0;0;14812,35;11964,53;20021;7;791;791;BREBIERES -HSPC MSES;EPI;21337;BREBIER FS;NR;70992,05;122,7;70869,35;14744,06627;-326,08;-0,004580069;-68,28373;-0,004609919;30/09/2022
CAP;144;C.S.F.              ;21337;ENT GR;20021;MARS FRANCE         ;26;0;280590,27;332604,53;2318778,83;0;0;0;0;45241,09;34017,48;20021;26;791;791;BREBIERES -HSPC MSES;EPI;21337;BREBIER FS;NR;280542,77;99,92;280442,85;45217,01954;-147,42;-0,000525392;-24,070463;-0,000532049;30/09/2022
CAP;144;C.S.F.              ;21337;ENT GR;20021;MARS FRANCE         ;27;0;68834,44;155222,09;262765,61;0;0;0;0;12401,32;11299,96;20021;27;791;791;BREBIERES -HSPC MSES;EPI;21337;BREBIER FS;NR;68703,97;536,94;68167,03;12280,53202;-667,41;-0,009695873;-120,787984;-0,00973993;30/09/2022
CAP;144;C.S.F.              ;21337;ENT GR;20021;MARS FRANCE         ;46;0;1031341,82;426963,2;3619259,74;0;0;0;0;200793,13;176092,21;20021;46;791;791;BREBIERES -HSPC MSES;EPI;21337;BREBIER FS;NR;1029980,04;-2652,53;1032632,57;201045,7178;1290,75;0,001251525;252,587772;0,00125795;30/09/2022
CAP;144;C.S.F.              ;21337;ENT GR;20028;DE CECCO FRANCE     ;4;0;50185,36;0;207370,24;0;0;0;0;7735,64;3720,82;20028;4;791;791;BREBIERES -HSPC MSES;EPI;21337;BREBIER FS;NR;57696,38;7668,69;50027,69;7709,927714;-157,67;-0,003141753;-25,712286;-0,003323873;30/09/2022
CAP;144;C.S.F.              ;21337;ENT GR;20483;COMOLIVE            ;1;0;51853,7;0;362473,06;0;0;0;0;13316,03;9728,44;20483;1;791;791;BREBIERES -HSPC MSES;EPI;21337;BREBIER FS;NR;51544,5;0;51544,5;13236,6276;-309,2;-0,00596293;-79,4024;-0,005962918;30/09/2022
CAP;144;C.S.F.              ;21337;ENT GR;20796;MENGUY S            ;6;0;37152,82;0;119812,12;0;0;0;0;9464,44;6879,64;20796;6;791;791;BREBIERES -HSPC MSES;EPI;21337;BREBIER FS;NR;37121,44;-19,34;37140,78;9461,36034;-12,04;-0,000324067;-3,07966;-0,000325393;30/09/2022
CAP;144;C.S.F.              ;21337;ENT GR;20796;MENGUY S            ;7;0;247079,46;0;1328719,94;0;0;0;0;75925,44;56381,9;20796;7;791;791;BREBIERES -HSPC MSES;EPI;21337;BREBIER FS;NR;245824,56;-1264,48;247089,04;75928,38937;9,58;3,88E-05;2,94937;3,88E-05;30/09/2022
CAP;144;C.S.F.              ;21337;ENT GR;20972;GROUP BIERES SPECIAL;3;0;256096,94;0;2184707,12;0;0;0;0;83340,89;76682,36;20972;3;791;791;BREBIERES -HSPC MSES;EPI;21337;BREBIER FS;NR;251826,8;3379,43;248447,37;80851,32854;-7649,57;-0,029869822;-2489,561459;-0,029872029;30/09/2022
CAP;144;C.S.F.              ;21337;ENT GR;20972;GROUP BIERES SPECIAL;15;0;64633,51;0;307236,66;0;0;0;0;5584,34;4937,99;20972;15;791;791;BREBIERES -HSPC MSES;EPI;21337;BREBIER FS;NR;64373,73;895,41;63478,32;5484,526848;-1155,19;-0,017872927;-99,813152;-0,01787376;30/09/2022
CAP;144;C.S.F.              ;21337;ENT GR;20972;GROUP BIERES SPECIAL;17;0;419932,19;228083,48;919804,21;0;0;0;0;87833,41;87833,41;20972;17;791;791;BREBIERES -HSPC MSES;EPI;21337;BREBIER FS;NR;415201,32;99,94;415101,38;86816,36507;-4830,81;-0,011503786;-1017,044926;-0,011579249;30/09/2022
CAP;144;C.S.F.              ;21337;ENT GR;21166;EAST WEST DISTRIBUTI;11;0;8075,92;0;2100;0;0;0;0;113,06;72,68;21166;11;791;791;BREBIERES -HSPC MSES;EPI;21337;BREBIER FS;NR;10068,31;0;10068,31;113,06078;1992,39;0,246707496;0,00078;6,90E-06;30/09/2022
CAP;144;C.S.F.              ;21337;ENT GR;22838;PRESSADE            ;4;0;82049,39;0;3803946,19;0;0;0;0;35881,61;31779,14;22838;4;791;791;BREBIERES -HSPC MSES;EPI;21337;BREBIER FS;NR;80203,14;-1416,64;81619,78;35694,86645;-429,61;-0,005235993;-186,743548;-0,005204436;30/09/2022
CAP;144;C.S.F.              ;21337;ENT GR;25079;ORANGINA SCHWEPPES  ;2;0;2698270,3;3860916,52;28512005,76;0;0;0;0;763553,65;621894,46;25079;2;791;791;BREBIERES -HSPC MSES;EPI;21337;BREBIER FS;NR;2693829,04;2154,4;2691674,64;761693,2058;-6595,66;-0,002444403;-1860,444208;-0,00243656;30/09/2022
CAP;144;C.S.F.              ;21337;ENT GR;25079;ORANGINA SCHWEPPES  ;33;0;150715,01;173047,03;1780887,76;0;0;0;0;44686,33;36397,02;25079;33;791;791;BREBIERES -HSPC MSES;EPI;21337;BREBIER FS;NR;150675,01;-26,5;150701,51;44682,31796;-13,5;-8,96E-05;-4,01204;-8,98E-05;30/09/2022
CAP;144;C.S.F.              ;21337;ENT GR;25079;ORANGINA SCHWEPPES  ;35;0;180620,16;432536,02;1135082,72;0;0;0;0;29994,19;20963,18;25079;35;791;791;BREBIERES -HSPC MSES;EPI;21337;BREBIER FS;NR;180668,24;460,56;180207,68;29926,42369;-412,48;-0,002283687;-67,766305;-0,002259314;30/09/2022
CAP;144;C.S.F.              ;21337;ENT GR;25096;BOLTON SOLITAIRE    ;2;0;763455,31;0;10277641,85;0;0;0;0;347957,72;328107,88;25096;2;791;791;BREBIERES -HSPC MSES;EPI;21337;BREBIER FS;NR;761897,87;57,65;761840,22;347217,2216;-1615,09;-0,0021155;-740,4983822;-0,002128127;30/09/2022
CAP;144;C.S.F.              ;21337;ENT GR;25816;CANDIA              ;2;0;3544510,63;1172595,86;20447276,08;0;0;0;0;934796,55;812510,93;25816;2;791;791;BREBIERES -HSPC MSES;EPI;21337;BREBIER FS;NR;3538677,62;4455,96;3534221,66;932033,8928;-10288,97;-0,00290279;-2762,657184;-0,002955357;30/09/2022
CAP;144;C.S.F.              ;21337;ENT GR;25816;CANDIA              ;7;0;462201,23;67568,64;2325734,14;0;0;0;0;102321,29;88978,64;25816;7;791;791;BREBIERES -HSPC MSES;EPI;21337;BREBIER FS;NR;460909,45;3092,4;457817,05;101323,942;-4384,18;-0,009485436;-997,347962;-0,009747218;30/09/2022
CAP;144;C.S.F.              ;21337;ENT GR;26516;JEAN MARTIN         ;5;0;14861,03;0;473807,96;0;0;0;0;3432,91;2627,73;26516;5;791;791;BREBIERES -HSPC MSES;EPI;21337;BREBIER FS;NR;18260,74;24,67;18236,07;4212,53217;3375,04;0,227106735;779,62217;0,22710242;30/09/2022
CAP;144;C.S.F.              ;21337;ENT GR;26913;JUVA SANTE LABORAT  ;8;0;1727,87;0;176112,16;0;0;0;0;260,74;122,51;26913;8;791;791;BREBIERES -HSPC MSES;EPI;21337;BREBIER FS;NR;1728,57;0;1728,57;260,841213;0,7;0,000405123;0,101213;0,000388176;30/09/2022
CAP;144;C.S.F.              ;21337;ENT GR;27178;BJORG ET COMPAGNIE  ;5;0;288721,84;1283918,97;15363869,88;0;0;0;0;92633,41;86858,96;27178;5;791;791;BREBIERES -HSPC MSES;EPI;21337;BREBIER FS;NR;280521,21;4212,4;276308,81;88585,52208;-12413,03;-0,042993041;-4047,887924;-0,043697926;30/09/2022
CAP;144;C.S.F.              ;21337;ENT GR;27178;BJORG ET COMPAGNIE  ;14;0;103656,94;222534,53;1179229,45;0;0;0;0;24920,38;21402,77;27178;14;791;791;BREBIERES -HSPC MSES;EPI;21337;BREBIER FS;NR;101301,22;61,35;101239,87;24331,83332;-2417,07;-0,023317976;-588,546685;-0,023617083;30/09/2022
CAP;144;C.S.F.              ;21337;ENT GR;27304;MONIN GEORGES       ;9;0;29645,52;0;54542,38;0;0;0;0;1354,29;168,48;27304;9;791;791;BREBIERES -HSPC MSES;EPI;21337;BREBIER FS;NR;29663,18;35,42;29627,76;1353,472595;-17,76;-0,000599079;-0,817405;-0,000603567;30/09/2022
CAP;144;C.S.F.              ;21337;ENT GR;28358;K+S FRANCE          ;1;0;74075,5;0;253444,73;0;0;0;0;7187,59;4224,58;28358;1;791;791;BREBIERES -HSPC MSES;EPI;21337;BREBIER FS;NR;73161,52;109,85;73051,67;7087,087492;-1023,83;-0,013821439;-100,502508;-0,013982783;30/09/2022
